product_name,brand,price,mrp,discount_percent,rating,reviews_count,stock_status,image_url,product_url,breadcrumbs,scraped_at,productId
FACES CANADA Comfy Matte Wow Liquid Lipstick - 3.8ml - Choco Couture 01,FACES CANADA,259,299,13%,4.4496541023254395,20965,in_stock,http://assets.myntassets.com/assets/images/2026/JANUARY/30/ePQkvtJg_11e829e2132f4a28bbb74739b0d732b9.jpg,https://www.myntra.com/lipstick/faces+canada/faces-canada-comfy-matte-wow-liquid-lipstick---38ml---choco-couture-01/29905114/buy,/Personal Care,2026-04-03T22:06:17.644595,29905114
MY COLORS Set Of 3 Crayon Lipstick Set,MY COLORS,495,495,0%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/16/23azcg23_bc7c2f2387544866b9a49317ab418fad.jpg,https://www.myntra.com/lipstick/my+colors/my-colors-set-of-3-crayon-lipstick-set/40704351/buy,/Personal Care,2026-04-03T22:06:17.644595,40704351
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Nude Dream,Lakme,261,450,42%,4.389800548553467,143050,in_stock,http://assets.myntassets.com/assets/images/11131116/2024/3/11/0c431f0b-7b6c-43c9-8297-bc91c210189b1710155800005-Lakme-Forever-Matte-Liquid-Lip-Colour-56-ml---Nude-Dream-892-1.jpg,https://www.myntra.com/lipstick/lakme/lakme-forever-matte-lightweight--transferproof-16hr-liquid-lipstick-56ml---nude-dream/11131116/buy,/Personal Care,2026-04-03T22:06:17.644595,11131116
Lakme Cushion Matte Long Lasting Lipstick With French Rose Oil Ext 4.5g - Red Royale,Lakme,165,375,56%,4.220400810241699,26048,in_stock,http://assets.myntassets.com/assets/images/24822100/2023/10/27/7588b64c-e489-4fce-b287-f286db5aef651698406920286LakmeCushionMatteLongLastingLipstickwithFrenchRoseOil-RedRoy1.jpg,https://www.myntra.com/lipstick/lakme/lakme-cushion-matte-long-lasting-lipstick-with-french-rose-oil-ext-45g---red-royale/24822100/buy,/Personal Care,2026-04-03T22:06:17.644595,24822100
MARS Matte Muse Lightweight Mousse Lipstick 3ml - Leading Lady,MARS,281,299,6%,4.4262895584106445,23538,in_stock,http://assets.myntassets.com/assets/images/2025/NOVEMBER/24/ufanJqID_7e7aac5762554c1ba87160a7b48088d1.jpg,https://www.myntra.com/lipstick/mars/mars-matte-muse-lightweight-mousse-lipstick-3ml---leading-lady/32051449/buy,/Personal Care,2026-04-03T22:06:17.644595,32051449
Mamaearth Moisture Matte 12 Hour Long Stay Mini Lipstick - 0.7 g - 02 Plum Punch,Mamaearth,226,349,35%,4.331839561462402,10933,in_stock,http://assets.myntassets.com/assets/images/31082023/2024/9/30/9001060c-6ec2-4670-a17b-6128af3dd2511727677188461-Mamaearth-Moisture-Matte-12-Hour-Long-Stay-Mini-Lipstick---0-1.jpg,https://www.myntra.com/lipstick/mamaearth/mamaearth-moisture-matte-12-hour-long-stay-mini-lipstick---07-g---02-plum-punch/31082023/buy,/Personal Care,2026-04-03T22:06:17.644595,31082023
ETUDE Dear Darling Water Gel Lip & Cheek Tint Lipstick 9 g - Strawberry Ade 01,ETUDE,405,450,10%,4.430191993713379,26093,in_stock,http://assets.myntassets.com/assets/images/2025/SEPTEMBER/16/gWLmhG6a_b8101ec65999422da40a02bbd0a1ae38.jpg,https://www.myntra.com/lipstick/etude/etude-dear-darling-water-gel-lip--cheek-tint-lipstick-9-g---strawberry-ade-01/20474272/buy,/Personal Care,2026-04-03T22:06:17.644595,20474272
nandiayan Set of 12 Liquid Lipstick With Matte finish - 2.5ml Each,nandiayan,250,1199,79%,3.5738637447357178,1056,in_stock,http://assets.myntassets.com/assets/images/2025/SEPTEMBER/26/StcTpDd6_f79f2c85c181463ab66d7dffc0b45cef.jpg,https://www.myntra.com/lipstick/nandiayan/nandiayan-set-of-12-liquid-lipstick-with-matte-finish---25ml-each/32619377/buy,/Personal Care,2026-04-03T22:06:17.644595,32619377
MARS Love Track Velvet Lip Tint - 2.8 ml - Two Hearts,MARS,275,299,8%,4.533170223236084,20862,in_stock,http://assets.myntassets.com/assets/images/32048833/2025/2/24/7ac68c89-0e09-45b6-82c7-f4e14984fc8c1740389296582-MARS-Love-Track-Velvet-Lip-Tint---28-ml---Two-Hearts-3151740-11.jpg,https://www.myntra.com/lipstick/mars/mars-love-track-velvet-lip-tint---28-ml---two-hearts/32048833/buy,/Personal Care,2026-04-03T22:06:17.644595,32048833
MARS Set of 3 Matte Lipsticks Box - Plums 03,MARS,348,447,22%,4.40036153793335,29873,in_stock,http://assets.myntassets.com/assets/images/2024/SEPTEMBER/13/52EQTAbQ_e1f84e8bbf9341bf980e0487d2ca49c7.jpg,https://www.myntra.com/lipstick/mars/mars-set-of-3-matte-lipsticks-box---plums-03/17723158/buy,/Personal Care,2026-04-03T22:06:17.644595,17723158
MARS Matte Muse Lightweight Mousse Lipstick 3ml - Queen,MARS,281,299,6%,4.426265239715576,23537,in_stock,http://assets.myntassets.com/assets/images/2025/NOVEMBER/24/t8GEYORB_eaefabab9ffe4c47adadd1d84d4cd7b4.jpg,https://www.myntra.com/lipstick/mars/mars-matte-muse-lightweight-mousse-lipstick-3ml---queen/32051445/buy,/Personal Care,2026-04-03T22:06:17.644595,32051445
EOD Set Of 2 Transfer Proof Long Lasting Matte Finish Liquid Lipstick - 3ml Each - 3-7,EOD,182,650,72%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/25/s3LokPcH_9a679721a64a40d08cfe1e7125620ad8.jpg,https://www.myntra.com/lipstick/eod/eod-set-of-2-transfer-proof-long-lasting-matte-finish-liquid-lipstick---3ml-each---3-7/40905609/buy,/Personal Care,2026-04-03T22:06:17.644595,40905609
nandiayan Set Of 6 Long Lasting Liquid Lipstick - 4ml Each,nandiayan,180,999,82%,3.7082695960998535,2612,in_stock,http://assets.myntassets.com/assets/images/2025/OCTOBER/1/xZeNx5mx_25afc6bd851d4cfc8e0fc3fa03583d12.jpg,https://www.myntra.com/lipstick/nandiayan/nandiayan-set-of-6-long-lasting-liquid-lipstick---4ml-each/32619374/buy,/Personal Care,2026-04-03T22:06:17.644595,32619374
Maybelline New York Sensational Liquid Matte Lipstick 7 ml - Made Easy 11,Maybelline,235,429,45%,4.374321937561035,87585,in_stock,http://assets.myntassets.com/assets/images/11178078/2023/3/23/f4ce5244-4b84-4824-aba6-53b1d53e8f101679565229168-Maybelline-New-York-Sensational-Liquid-Matte-Lipstick-7-ml---1.jpg,https://www.myntra.com/lipstick/maybelline/maybelline-new-york-sensational-liquid-matte-lipstick-7-ml---made-easy-11/11178078/buy,/Personal Care,2026-04-03T22:06:17.644595,11178078
MARS Creamy Matte Ultra Pigmented Long Lasting Bullet Lipstick - Khoobsurat Kuchipudi 12,MARS,193,199,3%,4.3881096839904785,42926,in_stock,http://assets.myntassets.com/assets/images/2024/SEPTEMBER/13/Oy74Blo3_01175a878a1a418a8300abcd9feb97f2.jpg,https://www.myntra.com/lipstick/mars/mars-creamy-matte-ultra-pigmented-long-lasting-bullet-lipstick---khoobsurat-kuchipudi-12/23393674/buy,/Personal Care,2026-04-03T22:06:17.644595,23393674
SWISS BEAUTY Pure Matte Lipstick - 222 Hot Nude,SWISS BEAUTY,183,229,20%,4.319270610809326,20669,in_stock,http://assets.myntassets.com/assets/images/2025/JUNE/25/v7UR1DlH_1a2c31632ca74098bc76670d6f7c8a5f.jpg,https://www.myntra.com/lipstick/swiss+beauty/swiss-beauty-pure-matte-lipstick---222-hot-nude/15580786/buy,/Personal Care,2026-04-03T22:06:17.644595,15580786
Mamaearth Set Of 3 Moisture Matte Long Stay Lipstick- 2.1 gm Each- Bright & Bold,Mamaearth,499,999,50%,4.449089050292969,933,in_stock,http://assets.myntassets.com/assets/images/31275878/2024/10/17/3808fecc-bd9f-4b1b-b0ae-b6a12c33cb2a1729157410744-Mamaearth-Set-Of-3-Moisture-Matte-Long-Stay-Lipstick--21-gm--1.jpg,https://www.myntra.com/lipstick/mamaearth/mamaearth-set-of-3-moisture-matte-long-stay-lipstick--21-gm-each--bright--bold/31275878/buy,/Personal Care,2026-04-03T22:06:17.644595,31275878
MARS Matte Muse Lightweight Mousse Lipstick 3ml - Style Icon,MARS,269,299,10%,4.426385402679443,23528,in_stock,http://assets.myntassets.com/assets/images/2025/NOVEMBER/24/EDiY2AFM_c6a420e90a1746ea84d03e49d3e90cc8.jpg,https://www.myntra.com/lipstick/mars/mars-matte-muse-lightweight-mousse-lipstick-3ml---style-icon/32051436/buy,/Personal Care,2026-04-03T22:06:17.644595,32051436
Lakme 9to5 Powerplay Priming Matte Lipstick With Vit E Lasts 16Hr 3.6g - MP6 Deep Wine,Lakme,260,650,60%,4.354880332946777,238641,in_stock,http://assets.myntassets.com/assets/images/2025/FEBRUARY/24/pbeHdU3u_ffc96dacc22340d3b1fecaab5616232a.jpg,https://www.myntra.com/lipstick/lakme/lakme-9to5-powerplay-priming-matte-lipstick-with-vit-e-lasts-16hr-36g---mp6-deep-wine/13105598/buy,/Personal Care,2026-04-03T22:06:17.644595,13105598
Lakme 9to5 Powerplay Priming Matte Lipstick With Vit E Lasts 16Hr 3.6g - Iconic Red,Lakme,253,650,61%,4.3548150062561035,238592,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/9/MvV8yMs8_019db8437f5e4ca78d4f0ecfa2571afd.jpg,https://www.myntra.com/lipstick/lakme/lakme-9to5-powerplay-priming-matte-lipstick-with-vit-e-lasts-16hr-36g---iconic-red/14095312/buy,/Personal Care,2026-04-03T22:06:17.644595,14095312
MARS Creamy Matte Ultra Pigmented Long Lasting Bullet Lipstick - Bollywood Surprise 09,MARS,189,199,5%,4.388181209564209,42931,in_stock,http://assets.myntassets.com/assets/images/2024/SEPTEMBER/13/qu575rJA_197683e808e7448a85334420e697f512.jpg,https://www.myntra.com/lipstick/mars/mars-creamy-matte-ultra-pigmented-long-lasting-bullet-lipstick---bollywood-surprise-09/23393626/buy,/Personal Care,2026-04-03T22:06:17.644595,23393626
Hilary Rhoda Smudge-Proof & Long-Lasting Lip Crayon- Rustic Brown - Shade 17,Hilary Rhoda,299,299,0%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/31/AQFv30kF_a9201bd669754b54ab8bacc677dc3da7.jpg,https://www.myntra.com/lipstick/hilary+rhoda/hilary-rhoda-smudge-proof--long-lasting-lip-crayon--rustic-brown---shade-17/41047799/buy,/Personal Care,2026-04-03T22:06:17.644595,41047799
MARS Ultra Pigmented Creamy Matte Lipstick 3.2 g - Aerial Awe 11,MARS,189,199,5%,4.388164043426514,42920,in_stock,http://assets.myntassets.com/assets/images/2024/SEPTEMBER/13/Fqmh0DYa_47dffdfb12834c9b98529a1c4afe00db.jpg,https://www.myntra.com/lipstick/mars/mars-ultra-pigmented-creamy-matte-lipstick-32-g---aerial-awe-11/23393510/buy,/Personal Care,2026-04-03T22:06:17.644595,23393510
MARS Matte Muse Lightweight Mousse Lipstick 3ml - Boss Girl,MARS,281,299,6%,4.426367282867432,23529,in_stock,http://assets.myntassets.com/assets/images/2025/NOVEMBER/24/PkXAOhqU_81451efa19f1459ca8ac52065aa1caa4.jpg,https://www.myntra.com/lipstick/mars/mars-matte-muse-lightweight-mousse-lipstick-3ml---boss-girl/32051444/buy,/Personal Care,2026-04-03T22:06:17.644595,32051444
Maybelline New York Satins 8Hr Serum Lipstick - Maybe It's Intense 104,Maybelline,569,599,5%,4.661782741546631,819,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/Phzor3Nt_59ec10a1a4f449d48f39b7ea617be597.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Satins-8Hr-Serum-Lipstick---Maybe-Its-Intense-104/38548282/buy,/Personal Care,2026-04-03T22:06:17.644595,38548282
Maybelline New York Matte 8Hr Serum Lipstick - Open Late 003,Maybelline,569,599,5%,4.656479358673096,818,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/HANgri3X_88172c38f3d84504a9af17bd8c655269.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Matte-8Hr-Serum-Lipstick---Open-Late-003/38548289/buy,/Personal Care,2026-04-03T22:06:17.644595,38548289
Lakme 9to5 Hya Matte Hydrating Smudgeproof Lipstick Lasts 14Hr 3.6g - Sangria Sunday MM3,Lakme,489,699,30%,4.354841232299805,238628,in_stock,http://assets.myntassets.com/assets/images/2025/FEBRUARY/24/QJgVHBfm_01f27a49d24e4479870ef7914682f07d.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-9to5-Hya-Matte-Hydrating-Smudgeproof-Lipstick-Lasts-14Hr-36g---Sangria-Sunday-MM3-/32684021/buy,/Personal Care,2026-04-03T22:06:17.644595,32684021
Maybelline New York Matte 8Hr Serum Lipstick - Wild Card 004,Maybelline,569,599,5%,4.653514385223389,811,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/WTyUcyXd_b81839c3db96442da099a032c19aaea1.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Matte-8Hr-Serum-Lipstick---Wild-Card-004/38548291/buy,/Personal Care,2026-04-03T22:06:17.645593,38548291
Maybelline New York Satins 8Hr Serum Lipstick - Make It Work 103,Maybelline,569,599,5%,4.655637264251709,816,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/SQexFw7i_c9603f117eaa4ed4baad6e2da9c478c6.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Satins-8Hr-Serum-Lipstick---Make-It-Work-103/38548283/buy,/Personal Care,2026-04-03T22:06:17.645593,38548283
Coloressence Hydramatte Intense Pigment Long Stay Comfort Lippie Crayon - Crush,Coloressence,280,350,20%,4.3569231033325195,325,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/18/WFpKt8Fv_4cad7cd8a9c441f0941ff8f9cc35282b.jpg,https://www.myntra.com/Lipstick/Coloressence/Coloressence-Hydramatte-Intense-Pigment-Long-Stay-Comfort-Lippie-Crayon---Crush/36493135/buy,/Personal Care,2026-04-03T22:06:17.645593,36493135
Lakme Forever Matte Long Lasting Lipstick With French Rose Oil Ext 4.5g - Mauve Love CM7,Lakme,168,375,55%,4.2202935218811035,26038,in_stock,http://assets.myntassets.com/assets/images/24822112/2023/11/3/f5f24034-690f-4599-915a-6eba2f2c1de31699011182900LakmeCushionMatteLongLastingLipstickwithFrenchRoseOil-MauveL1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Long-Lasting-Lipstick-With-French-Rose-Oil-Ext-45g---Mauve-Love-CM7-/24822112/buy,/Personal Care,2026-04-03T22:06:17.645593,24822112
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Wine Touch,Lakme,252,450,44%,4.389776706695557,143023,in_stock,http://assets.myntassets.com/assets/images/11131086/2024/3/11/b8092e95-6667-42cb-9eb3-0737d15436eb1710155519677-Lakme-Forever-Matte-Liquid-Lip-Colour---Wine-Touch-56-ml-917-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Wine-Touch/11131086/buy,/Personal Care,2026-04-03T22:06:17.645593,11131086
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Nude Latte,Lakme,247,450,45%,4.389810562133789,143049,in_stock,http://assets.myntassets.com/assets/images/11757176/2024/3/11/5a6dea6f-f06c-4e43-80e4-d441d96ab1a11710155897535-Lakme-Forever-Matte-Liquid-Lip-Colour---Nude-Latte-56-ml-777-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Nude-Latte/11757176/buy,/Personal Care,2026-04-03T22:06:17.645593,11757176
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Pink Venus,Lakme,235,429,45%,4.252173900604248,460,in_stock,http://assets.myntassets.com/assets/images/2024/DECEMBER/30/zC8E2fIs_bffcd2f326f24c25bc99fb42f4eb35f5.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Pink-Venus/23294396/buy,/Personal Care,2026-04-03T22:06:17.645593,23294396
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Coral Candy,Lakme,270,450,40%,4.389670372009277,143003,in_stock,http://assets.myntassets.com/assets/images/11131080/2024/3/11/07070529-85f3-428e-97cf-ed51e4541f061710155475087-Lakme-Forever-Matte-Liquid-Lip-Colour---Coral-Candy-56-ml-30-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Coral-Candy/11131080/buy,/Personal Care,2026-04-03T22:06:17.645593,11131080
Coloressence Lipstay Transfer Proof Liquid Lipstick - 4ml - Mocha - LTP - 23,Coloressence,204,275,26%,4.517411231994629,3245,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/11/CIsRbC7L_10ccb8a7b2b34a58b87a29717598586d.jpg,https://www.myntra.com/Lipstick/Coloressence/Coloressence-Lipstay-Transfer-Proof-Liquid-Lipstick---4ml---Mocha---LTP---23-/30767203/buy,/Personal Care,2026-04-03T22:06:17.645593,30767203
Baked Beauty Set of 11 Liquid Matte Lipstick with Vitamin E - 1.5 ml each,Baked Beauty,498,1950,74%,4.528183937072754,479,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/14/CIHfdPq2_64cac047e1e5435f9ae3dbc696d071b9.jpg,https://www.myntra.com/Lipstick/Baked+Beauty/Baked-Beauty-Set-of-11-Liquid-Matte-Lipstick-with-Vitamin-E---15-ml-each/30603481/buy,/Personal Care,2026-04-03T22:06:17.645593,30603481
Lakme Forever Matte Long Lasting Lipstick With French Rose Oil Ext 4.5g -  Red Crimson,Lakme,168,375,55%,4.250894069671631,82206,in_stock,http://assets.myntassets.com/assets/images/15506294/2024/10/4/c7b85fc0-100d-450d-a2ec-5e2131b47df71728021025506-Lakme-Cushion-Matte-Lipstick---Red-Crimson-2711728021025124-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Long-Lasting-Lipstick-With-French-Rose-Oil-Ext-45g----Red-Crimson/15506294/buy,/Personal Care,2026-04-03T22:06:17.645593,15506294
Daily Life Forever52 Sensational Long Lasting Liquid Lipstick 6ml - Creamy Caramel 010,Daily Life Forever52,424,499,15%,4.394140720367432,2560,in_stock,http://assets.myntassets.com/assets/images/2024/NOVEMBER/7/r8D3Zf5P_d97f817418ab473395eee017f4863375.jpg,https://www.myntra.com/Lipstick/Daily+Life+Forever52/Daily-Life-Forever52-Sensational-Long-Lasting-Liquid-Lipstick-6ml---Creamy-Caramel-010/25633782/buy,/Personal Care,2026-04-03T22:06:17.645593,25633782
Lakme Cushion Matte Lipstick with French Rose Oil - Burgundy Bloom CB1,Lakme,206,375,45%,4.250827312469482,82200,in_stock,http://assets.myntassets.com/assets/images/2024/AUGUST/16/eaenZm9P_a82e5521ac91465e9c6e9dca13446eef.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Cushion-Matte-Lipstick-with-French-Rose-Oil---Burgundy-Bloom-CB1/13201792/buy,/Personal Care,2026-04-03T22:06:17.645593,13201792
Kalobio Soft Touch Matte Liquid Lipstick - 4.5 ml Deep Mulberry 01,Kalobio,398,499,20%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/13/3EnuD2hD_2aae9ffba14641c8a47b4ee212488cff.jpg,https://www.myntra.com/Lipstick/Kalobio/Kalobio-Soft-Touch-Matte-Liquid-Lipstick---45-ml-Deep-Mulberry-01/40639812/buy,/Personal Care,2026-04-03T22:06:17.645593,40639812
MARS Set of 3 Matte Lipsticks Box - Peaches and Nudes 02,MARS,348,447,22%,4.4000468254089355,29889,in_stock,http://assets.myntassets.com/assets/images/2024/SEPTEMBER/13/S7UgvCU9_d2613e5cd8ff4c7dbe828281e149a2ce.jpg,https://www.myntra.com/lipstick/mars/mars-set-of-3-matte-lipsticks-box---peaches-and-nudes-02/17723132/buy,/Personal Care,2026-04-03T22:06:17.645593,17723132
nandiayan Set Of 6 Long Lasting & Smudge Proof Liquid Lipstick  - 3.5ml Each,nandiayan,180,999,82%,3.7062642574310303,2618,in_stock,http://assets.myntassets.com/assets/images/2025/OCTOBER/1/ny2Cujer_caf5eb110690468c8dbe07de5aa972e1.jpg,https://www.myntra.com/lipstick/nandiayan/nandiayan-set-of-6-long-lasting--smudge-proof-liquid-lipstick----35ml-each/32619379/buy,/Personal Care,2026-04-03T22:06:17.645593,32619379
Pilgrim Set Of 4 Matte Me Up Mini Liquid Lipstick - 1 ml Each - Nude Temptation,Pilgrim,260,745,65%,4.363968372344971,6572,in_stock,http://assets.myntassets.com/assets/images/2024/DECEMBER/5/lPHXlYTx_8a6f154603544d5c93632fc7c852bcb1.jpg,https://www.myntra.com/lipstick/pilgrim/pilgrim-set-of-4-matte-me-up-mini-liquid-lipstick---1-ml-each---nude-temptation/31857366/buy,/Personal Care,2026-04-03T22:06:17.645593,31857366
ETUDE Dear Darling Water Gel Lip & Cheek Tint Lipstick 9 g - Cherry Ade 02,ETUDE,405,450,10%,4.430197238922119,26095,in_stock,http://assets.myntassets.com/assets/images/2025/SEPTEMBER/16/NtXSQ1xD_5fde0ef355734e38bd22d969d4875a8f.jpg,https://www.myntra.com/lipstick/etude/etude-dear-darling-water-gel-lip--cheek-tint-lipstick-9-g---cherry-ade-02/20474268/buy,/Personal Care,2026-04-03T22:06:17.645593,20474268
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Crimson Rose,Lakme,252,450,44%,4.389800548553467,143050,in_stock,http://assets.myntassets.com/assets/images/11131096/2024/3/11/9f23ea2f-326d-4817-aca1-a8de59de2b1e1710155652540-Lakme-Forever-Matte-Liquid-Lip-Colour---Crimson-Rose-04-8391-1.jpg,https://www.myntra.com/lipstick/lakme/lakme-forever-matte-lightweight--transferproof-16hr-liquid-lipstick-56ml---crimson-rose/11131096/buy,/Personal Care,2026-04-03T22:06:17.645593,11131096
FACES CANADA Comfy Matte Wow Liquid Lipstick - 3.8ml - Cocoa Crush 07,FACES CANADA,259,299,13%,4.449685096740723,20968,in_stock,http://assets.myntassets.com/assets/images/2026/JANUARY/30/Ar36JdQP_0fc9895aa8d74e82a884621b55f63e0f.jpg,https://www.myntra.com/lipstick/faces+canada/faces-canada-comfy-matte-wow-liquid-lipstick---38ml---cocoa-crush-07/29905122/buy,/Personal Care,2026-04-03T22:06:17.645593,29905122
MARS Love Track Velvet Lip Tint - 2.8 ml - Three Words,MARS,281,299,6%,4.533106327056885,20857,in_stock,http://assets.myntassets.com/assets/images/32048835/2025/2/27/4b1b6048-f7f5-4d14-9b91-07fcccfd6d921740652196919-MARS-Love-Track-Velvet-Lip-Tint---28-ml---Three-Words-538174-11.jpg,https://www.myntra.com/lipstick/mars/mars-love-track-velvet-lip-tint---28-ml---three-words/32048835/buy,/Personal Care,2026-04-03T22:06:17.645593,32048835
MARS Love Track Velvet Lip Tint - 2.8 ml - One Love,MARS,281,299,6%,4.53312873840332,20858,in_stock,http://assets.myntassets.com/assets/images/32048836/2025/2/27/4295cec4-2fca-429e-b8b4-e0c44f5fbe6d1740652214904-MARS-Love-Track-Velvet-Lip-Tint---28-ml---One-Love-460174065-11.jpg,https://www.myntra.com/lipstick/mars/mars-love-track-velvet-lip-tint---28-ml---one-love/32048836/buy,/Personal Care,2026-04-03T22:06:17.645593,32048836
FACES CANADA Comfy Matte Wow Liquid Lipstick - 3.8ml - Choco Couture 01,FACES CANADA,259,299,13%,4.4496541023254395,20965,in_stock,http://assets.myntassets.com/assets/images/2026/JANUARY/30/ePQkvtJg_11e829e2132f4a28bbb74739b0d732b9.jpg,https://www.myntra.com/lipstick/faces+canada/faces-canada-comfy-matte-wow-liquid-lipstick---38ml---choco-couture-01/29905114/buy,/Personal Care,2026-04-03T22:06:17.645593,29905114
MY COLORS Set Of 3 Crayon Lipstick Set,MY COLORS,495,495,0%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/16/23azcg23_bc7c2f2387544866b9a49317ab418fad.jpg,https://www.myntra.com/lipstick/my+colors/my-colors-set-of-3-crayon-lipstick-set/40704351/buy,/Personal Care,2026-04-03T22:06:17.645593,40704351
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Nude Dream,Lakme,261,450,42%,4.389800548553467,143050,in_stock,http://assets.myntassets.com/assets/images/11131116/2024/3/11/0c431f0b-7b6c-43c9-8297-bc91c210189b1710155800005-Lakme-Forever-Matte-Liquid-Lip-Colour-56-ml---Nude-Dream-892-1.jpg,https://www.myntra.com/lipstick/lakme/lakme-forever-matte-lightweight--transferproof-16hr-liquid-lipstick-56ml---nude-dream/11131116/buy,/Personal Care,2026-04-03T22:06:17.645593,11131116
Lakme Cushion Matte Long Lasting Lipstick With French Rose Oil Ext 4.5g - Red Royale,Lakme,165,375,56%,4.220400810241699,26048,in_stock,http://assets.myntassets.com/assets/images/24822100/2023/10/27/7588b64c-e489-4fce-b287-f286db5aef651698406920286LakmeCushionMatteLongLastingLipstickwithFrenchRoseOil-RedRoy1.jpg,https://www.myntra.com/lipstick/lakme/lakme-cushion-matte-long-lasting-lipstick-with-french-rose-oil-ext-45g---red-royale/24822100/buy,/Personal Care,2026-04-03T22:06:17.645593,24822100
MARS Matte Muse Lightweight Mousse Lipstick 3ml - Leading Lady,MARS,281,299,6%,4.4262895584106445,23538,in_stock,http://assets.myntassets.com/assets/images/2025/NOVEMBER/24/ufanJqID_7e7aac5762554c1ba87160a7b48088d1.jpg,https://www.myntra.com/lipstick/mars/mars-matte-muse-lightweight-mousse-lipstick-3ml---leading-lady/32051449/buy,/Personal Care,2026-04-03T22:06:17.645593,32051449
Mamaearth Moisture Matte 12 Hour Long Stay Mini Lipstick - 0.7 g - 02 Plum Punch,Mamaearth,226,349,35%,4.331839561462402,10933,in_stock,http://assets.myntassets.com/assets/images/31082023/2024/9/30/9001060c-6ec2-4670-a17b-6128af3dd2511727677188461-Mamaearth-Moisture-Matte-12-Hour-Long-Stay-Mini-Lipstick---0-1.jpg,https://www.myntra.com/lipstick/mamaearth/mamaearth-moisture-matte-12-hour-long-stay-mini-lipstick---07-g---02-plum-punch/31082023/buy,/Personal Care,2026-04-03T22:06:17.645593,31082023
ETUDE Dear Darling Water Gel Lip & Cheek Tint Lipstick 9 g - Strawberry Ade 01,ETUDE,405,450,10%,4.430191993713379,26093,in_stock,http://assets.myntassets.com/assets/images/2025/SEPTEMBER/16/gWLmhG6a_b8101ec65999422da40a02bbd0a1ae38.jpg,https://www.myntra.com/lipstick/etude/etude-dear-darling-water-gel-lip--cheek-tint-lipstick-9-g---strawberry-ade-01/20474272/buy,/Personal Care,2026-04-03T22:06:17.645593,20474272
nandiayan Set of 12 Liquid Lipstick With Matte finish - 2.5ml Each,nandiayan,250,1199,79%,3.5738637447357178,1056,in_stock,http://assets.myntassets.com/assets/images/2025/SEPTEMBER/26/StcTpDd6_f79f2c85c181463ab66d7dffc0b45cef.jpg,https://www.myntra.com/lipstick/nandiayan/nandiayan-set-of-12-liquid-lipstick-with-matte-finish---25ml-each/32619377/buy,/Personal Care,2026-04-03T22:06:17.645593,32619377
